kw_id,keyword,translation,detected_on,url,test_regime,retest_count,is_curr_blocked,is_group_chat
5329,逆全球化+得罪了全世界+小粉红,Inverse globalization + offended the world + little pink,2020-04-19 7:58:15,http://wechatscope.jmsc.hku.hk:8000/html_undocumented?fn=gh_e8c61422c833_2020-04-17_2247487970_xm8cnRr4QY.y.tar.gz,allmerged,0,1,1
5328,出国留学+央妈+朱镕基+贬值,Studying Abroad + Yang Ma + Zhu Rongji + Devaluation,2020-04-19 7:38:50,http://wechatscope.jmsc.hku.hk:8000/html_undocumented?fn=gh_e8c61422c833_2020-04-17_2247487970_xm8cnRr4QY.y.tar.gz,allmerged,0,1,1
5327,400多+资源+纽约时报,More than 400 + resources + New York Times,2020-04-19 6:57:05,http://www.chinanews.com/gj/2020/04-18/9161099.shtml,allmerged,0,1,1
5326,流浪的手机+灭顶的家门+找到主人,Wandering mobile phone + destroying the door + finding the owner,2020-04-19 6:31:43,http://wechatscope.jmsc.hku.hk:8000/html_undocumented?fn=gh_c1335a131ff4_2020-04-17_2247493937_bDViOgNM9Z.y.tar.gz,allmerged,0,1,1
5325,陆肆+事件,Luwan + Incident,2020-04-19 6:03:19,http://wechatscope.jmsc.hku.hk:8000/html_undocumented?fn=gh_b34095ec4001_2020-04-17_2650736093_lXKF2CA08a.y.tar.gz,allmerged,0,1,1
5324,甩锅+国家主席+指挥,Dump pot + national chairman + command,2020-04-19 5:47:40,http://wechatscope.jmsc.hku.hk:8000/html_undocumented?fn=gh_955cd183e192_2020-04-17_2652211995_Y0n5hiTeBN.y.tar.gz,allmerged,0,1,1
5323,政治操弄+国家主席,Political manipulation + National President,2020-04-19 5:31:13,http://wechatscope.jmsc.hku.hk:8000/html_undocumented?fn=gh_955cd183e192_2020-04-17_2652211995_Y0n5hiTeBN.y.tar.gz,allmerged,0,1,0
5322,政治操弄+国家主席,Political manipulation + National President,2020-04-19 5:30:13,http://wechatscope.jmsc.hku.hk:8000/html_undocumented?fn=gh_955cd183e192_2020-04-17_2652211995_Y0n5hiTeBN.y.tar.gz,allmerged,1,1,1
5321,演唱+歌唱家+最可爱的人,Sing + singer + cutest person,2020-04-19 5:10:29,http://wechatscope.jmsc.hku.hk:8000/html_undocumented?fn=gh_b04d605c071c_2020-04-17_2650877173_CdLhulZ0Jv.y.tar.gz,allmerged,0,1,0
5320,演唱+歌唱家+最可爱的人,Sing + singer + cutest person,2020-04-19 5:09:29,http://wechatscope.jmsc.hku.hk:8000/html_undocumented?fn=gh_b04d605c071c_2020-04-17_2650877173_CdLhulZ0Jv.y.tar.gz,allmerged,0,1,1
5319,警方+犯法+特權+公民黨,Police + Crime + Privileges + Citizen Party,2020-04-19 4:51:23,http://www.takungpao.com.hk/news/232109/2020/0418/438601.html,allmerged,0,1,1
5318,官员+有关+病毒+顾问,Official + related + virus + consultant,2020-04-19 4:29:37,http://wechatscope.jmsc.hku.hk:8000/html_undocumented?fn=gh_a9b0d2968ce0_2020-04-17_2652098859_xqQSKRlsy5.y.tar.gz,allmerged,0,1,1
5317,享受自由+發言人+華春瑩,Enjoy freedom + spokesperson + Hua Chunying,2020-04-19 4:03:52,https://www.thenewslens.com/article/123174,allmerged,0,1,1
5316,警察+紐約時報+離開中國+華春瑩,Police + New York Times + Leave China + Hua Chunying,2020-04-19 3:47:02,https://www.thenewslens.com/article/123174,allmerged,1,1,1
5315,警察+紐約時報+華春瑩+公安,Police + New York Times + Hua Chunying + Public Security,2020-04-19 3:23:43,https://www.thenewslens.com/article/123174,allmerged,1,1,1
5314,在推特上+确诊病例+特朗普+病毒,On Twitter + confirmed cases + Trump + virus,2020-04-19 2:48:22,http://wechatscope.jmsc.hku.hk:8000/html_undocumented?fn=gh_89eda7c5881b_2020-04-17_2658903501_JNxQtA6pYj.y.tar.gz,allmerged,1,1,1
5313,被隔离+蔡奇,Quarantined + Cai Qi,2020-04-19 2:25:05,http://wechatscope.jmsc.hku.hk:8000/html_undocumented?fn=gh_9b1d78621e0e_2020-04-17_2650544950_xQIfFTDjB0.y.tar.gz,allmerged,0,1,1
5312,嫁祸+任总,Marry + Ren Ren,2020-04-19 2:08:39,http://www.chinanews.com/gj/2020/04-18/9161092.shtml,allmerged,0,1,1
5311,疫情+前所未有+病毒+陷入,Epidemic + unprecedented + virus + caught,2020-04-19 1:51:48,http://wechatscope.jmsc.hku.hk:8000/html_undocumented?fn=gh_b5aa88da3a92_2020-04-17_2247496592_MiSsjldQHo.y.tar.gz,allmerged,0,1,1
5310,研究+有关+病毒+援引,Research + related + virus + citation,2020-04-19 1:30:09,http://wechatscope.jmsc.hku.hk:8000/html_undocumented?fn=gh_b5aa88da3a92_2020-04-17_2247496592_MiSsjldQHo.y.tar.gz,allmerged,1,1,1
5309,中聯辦+權力+中央+對香港,Liaison Office + Power + Central Government + Hong Kong,2020-04-19 1:07:14,http://www.takungpao.com.hk/news/232109/2020/0418/438583.html,allmerged,0,1,1
5308,基本法+中聯辦+主席+中央,Basic Law + Liaison Office + Chairman + Central,2020-04-19 0:31:34,https://hk.on.cc/hk/bkn/cnt/news/20200418/bkn-20200418214608149-0418_00822_001.html?refer=hn1,allmerged,0,1,1
5307,基本法+中聯辦+政府+中央,Basic Law + Liaison Office + Government + Central Government,2020-04-19 0:12:14,https://hk.on.cc/hk/bkn/cnt/news/20200418/bkn-20200418214608149-0418_00822_001.html?refer=hn1,allmerged,2,1,1
5306,北京条约+特朗普,Beijing Treaty + Trump,2020-04-18 23:34:04,http://wechatscope.jmsc.hku.hk:8000/html_undocumented?fn=gh_449d08f617ec_2020-04-17_2247484587_7E04oRSqOj.y.tar.gz,allmerged,0,1,1
5305,向世衞+人傳人+特朗普+病毒,To WHO + People + Trump + Virus,2020-04-18 23:20:02,https://www.passiontimes.hk/article/04-17-2020/61899,allmerged,0,1,1
5304,主席+预计+研究+病毒,Chairman + Expectation + Research + Virus,2020-04-18 22:59:17,https://new.qq.com/omn/20200418/20200418A0L5HW00.html,allmerged,0,1,1
5303,无症状+确诊病例+重新开放+病毒,Asymptomatic + confirmed case + reopening + virus,2020-04-18 22:10:18,http://wechatscope.jmsc.hku.hk:8000/html_undocumented?fn=gh_222a507c7767_2020-04-17_2650679288_lbdxN00LF8.y.tar.gz,allmerged,0,1,1
5302,政府+病毒+政治+起源于,Government + virus + politics + origin,2020-04-18 21:37:17,http://wechatscope.jmsc.hku.hk:8000/html_undocumented?fn=gh_e7ec33b5ef38_2020-04-17_2247484767_QtHZlXPmhS.y.tar.gz,allmerged,0,1,1
5301,下作+总书记,The next work + general secretary,2020-04-18 21:15:18,https://www.sohu.com/a/389112835_362042?code=6394c2f9519f104e4a1ece566f448098,allmerged,0,1,1
5300,主席+中聯辦+梁國雄+社民連,Chairman + Liaison Office + Liang Guoxiong + Social Civilian,2020-04-18 20:49:41,https://news.rthk.hk/rthk/ch/component/k2/1521418-20200418.htm,allmerged,0,1,1
5299,习近平+在高新,Xi Jinping + in high-tech,2020-04-18 20:29:40,http://wechatscope.jmsc.hku.hk:8000/html_undocumented?fn=gh_ae51990c55c3_2020-04-17_2653366572_YUi5EKuIk0.y.tar.gz,allmerged,0,1,1
5298,两会+研究+分析+北京,Two sessions + research + analysis + Beijing,2020-04-18 20:16:04,http://www.ce.cn/xwzx/gnsz/gdxw/202004/18/t20200418_34716732.shtml,allmerged,0,1,1
5297,我们已经+研究+有关+病毒,We have + research + related + virus,2020-04-18 19:50:15,http://wechatscope.jmsc.hku.hk:8000/html_undocumented?fn=gh_2424e6d48203_2020-04-17_2247616637_Ulmi9rGpM0.y.tar.gz,allmerged,0,1,1
5296,甩锅+赵立坚+病毒来源,Pot dump + Zhao Lijian + virus source,2020-04-18 19:26:25,http://wechatscope.jmsc.hku.hk:8000/html_undocumented?fn=gh_2424e6d48203_2020-04-17_2247616637_Ulmi9rGpM0.y.tar.gz,allmerged,2,1,1
5295,中共+生产+运转+基本民生,CCP + Production + Operation + Basic Livelihood,2020-04-18 19:05:09,http://wechatscope.jmsc.hku.hk:8000/html_undocumented?fn=gh_2ffdd6afb5d4_2020-04-17_2657131951_BgXhmoPiGs.y.tar.gz,allmerged,2,0,1
5294,要求+中共+考察+提出,Request + CCP + Investigation + Proposal,2020-04-18 18:33:14,http://www.ce.cn/xwzx/gnsz/gdxw/202004/18/t20200418_34719930.shtml,allmerged,1,0,1
5293,參選+法律+反修例+政權,Candidacy + Law + Anti-Amendment + Government,2020-04-18 18:02:45,http://paper.wenweipo.com/2020/04/18/YO2004180004.htm,allmerged,0,1,1
5292,習近平+權力+中央+國務院,Xi Jinping + Power + Central + State Council,2020-04-18 17:41:42,http://paper.wenweipo.com/2020/04/18/YO2004180004.htm,allmerged,1,1,1
5291,港澳辦+追責,Hong Kong and Macau Office + Accountability,2020-04-18 17:19:01,http://paper.wenweipo.com/2020/04/18/YO2004180004.htm,allmerged,1,1,1
5290,人權+政府+病毒+合理,Human rights + government + virus + reasonable,2020-04-18 17:03:19,http://news.wenweipo.com/2020/04/18/IN2004180027.htm,allmerged,1,1,1
5289,中聯辦+基本法+一國兩制+政府,"Liaison Office + Basic Law + One Country, Two Systems + Government",2020-04-18 16:22:53,http://news.wenweipo.com/2020/04/18/IN2004180016.htm,allmerged,0,1,1
5288,习近平+取代美国,Xi Jinping + replacing the United States,2020-04-18 15:48:46,http://world.people.com.cn/n1/2020/0418/c1002-31678844.html,allmerged,0,1,1
5287,习近平+在美国+政府+特朗普,Xi Jinping + in the United States + government + Trump,2020-04-18 15:34:59,http://world.people.com.cn/n1/2020/0418/c1002-31678844.html,allmerged,1,1,1
5286,撒钱+一带一路,Spread money + Belt and Road,2020-04-18 14:32:15,http://wechatscope.jmsc.hku.hk:8000/html_undocumented?fn=gh_f0f4b7f5abc1_2020-04-17_2659723981_z5FNrcSheu.y.tar.gz,allmerged,0,1,1
5285,主席+k un,Chairman + k un,2020-04-18 13:59:56,http://wechatscope.jmsc.hku.hk:8000/html_undocumented?fn=gh_a9466cca6086_2020-04-17_2652650437_D6Zo5iGpO4.y.tar.gz,allmerged,0,1,1
5284,数据显示+预计+重新开放+病毒,Data show + anticipate + reopen + virus,2020-04-18 13:32:48,http://wechatscope.jmsc.hku.hk:8000/html_undocumented?fn=gh_355d7095d51f_2020-04-17_2651580445_37VdtK0XcE.y.tar.gz,allmerged,0,1,1
5283,研究+有关+研制+病毒,Research + Related + Development + Virus,2020-04-18 13:02:27,http://wechatscope.jmsc.hku.hk:8000/html_undocumented?fn=gh_1a2a82f301d1_2020-04-17_2652997818_jty0AgSqen.y.tar.gz,allmerged,0,1,1
5282,马关条约+特朗普,Treaty of Shimonoseki + Trump,2020-04-18 12:35:03,http://wechatscope.jmsc.hku.hk:8000/html_undocumented?fn=gh_1fe7c8e2027b_2020-04-17_2653002717_Gb0WVlnT4A.y.tar.gz,allmerged,0,1,1
5281,确诊病例+逐人排查+病毒+生命,Confirmed cases + screening by person + virus + life,2020-04-18 12:05:37,http://wechatscope.jmsc.hku.hk:8000/html_undocumented?fn=gh_dc157713ecf2_2020-04-17_2651817141_086faSYlBI.y.tar.gz,allmerged,0,1,1
5280,受到影响+确诊患者,Affected + diagnosed patients,2020-04-17 8:55:30,https://www.sohu.com/a/388242884_430289?spm=smpc.news-home.focus-auto-pics.1.1586958714199pLHTYQD,allmerged,1,1,1
5279,在万州+总书记,In Wanzhou + general secretary,2020-04-17 8:33:31,http://www.ce.cn/xwzx/gnsz/gdxw/202004/15/t20200415_34687327.shtml,allmerged,1,1,1
5278,维尼+卢旺达,Pooh + Rwanda,2020-04-17 8:14:30,http://world.people.com.cn/n1/2020/0415/c1002-31674686.html,allmerged,0,1,0
5277,维尼+卢旺达,Pooh + Rwanda,2020-04-17 8:13:29,http://world.people.com.cn/n1/2020/0415/c1002-31674686.html,allmerged,1,1,1
5276,国家主席+公开信,National Chairman + Open Letter,2020-04-17 7:53:04,http://world.people.com.cn/n1/2020/0415/c1002-31673512.html,allmerged,0,1,0
5275,国家主席+公开信,National Chairman + Open Letter,2020-04-17 7:52:03,http://world.people.com.cn/n1/2020/0415/c1002-31673512.html,allmerged,1,1,1
5274,感染病毒+研究+呈陽性+病毒檢測,Infected virus + research + positive + virus detection,2020-04-17 7:38:38,http://paper.wenweipo.com/2020/04/15/HK2004150001.htm,allmerged,1,1,1
5273,主席+有关+病毒+分析,Chairman + related + virus + analysis,2020-04-17 7:06:49,http://www.sohu.com/a/388285578_114984?spm=smpc.news-home.stock-news.1.1586958714199pLHTYQD,allmerged,1,1,1
5272,香港+台灣+政府+不容置疑,Hong Kong + Taiwan + Government + Undoubted,2020-04-17 6:31:27,https://std.stheadline.com/instant/../instant/articles/detail/1247392/即時-中國-中泰網民爆-台獨-罵戰-中使館指個別雜音反映偏見及無知,allmerged,1,1,1
5271,領導人+Bright+辱華,Leader + Bright + Humiliating China,2020-04-17 6:08:38,https://std.stheadline.com/instant/../instant/articles/detail/1247392/即時-中國-中泰網民爆-台獨-罵戰-中使館指個別雜音反映偏見及無知,allmerged,1,1,1
5270,社交平台+中共+拥有,Social Platform + CCP + Own,2020-04-17 5:33:13,http://www.cnr.cn/ent/zx/20200415/t20200415_525053894.shtml,allmerged,1,1,1
5269,敢不敢+广州黑人+终于发飙,Dare to dare + Guangzhou black people + finally soared,2020-04-17 5:04:55,http://wechatscope.jmsc.hku.hk:8000/html_undocumented?fn=gh_94d9b14108ec_2020-04-14_2247485851_i57hwKfAHO.y.tar.gz,allmerged,1,1,1
5268,大陸+台灣+外交部+台方,Mainland + Taiwan + Ministry of Foreign Affairs + Taiwan,2020-04-17 4:38:38,https://hk.on.cc/hk/bkn/cnt/cnnews/20200416/bkn-20200416091600818-0416_00952_001.html?refer=hn1,allmerged,1,1,1
5267,呼籲+台灣+總統+外交部,Appeal + Taiwan + President + Ministry of Foreign Affairs,2020-04-17 4:20:53,https://hk.on.cc/hk/bkn/cnt/cnnews/20200416/bkn-20200416091600818-0416_00952_001.html?refer=hn1,allmerged,1,1,1
5266,请愿+总书记,Petition + General Secretary,2020-04-17 3:45:38,http://www.chinanews.com/hr/2020/04-16/9158526.shtml,allmerged,0,1,0
5265,请愿+总书记,Petition + General Secretary,2020-04-17 3:44:38,http://www.chinanews.com/hr/2020/04-16/9158526.shtml,allmerged,1,1,1
5264,駐法大使+擅離職守+生命+西方國家,Ambassador to France + Dismissal + Life + Western Countries,2020-04-17 3:20:05,https://www.am730.com.hk/news/%E6%96%B0%E8%81%9E/%e4%b8%ad%e5%9c%8b%e5%a4%a7%e4%bd%bf%e8%bd%9f%e6%8a%97%e7%96%ab%e5%b7%ae%e5%8a%a3-%e6%b3%95%e6%94%bf%e5%ba%9c%e5%82%b3%e5%8f%ac%e6%8a%97%e8%ad%b0-215273,allmerged,1,1,1
5263,无症状+确诊病例+俄罗斯+密切接触,Asymptomatic + confirmed cases + Russia + close contact,2020-04-17 2:54:43,https://new.qq.com/omn/20200416/20200416A0RT0200.html,allmerged,1,0,1
5262,中共+確診+國外+超過,CCP + Confirmed + Overseas + Over,2020-04-17 2:28:10,https://news.rthk.hk/rthk/ch/component/k2/1520858-20200416.htm?spTabChangeable=0,allmerged,1,1,1
5261,封城+确诊病例+西班牙+病毒,Closure + confirmed cases + Spain + virus,2020-04-17 2:07:00,http://wechatscope.jmsc.hku.hk:8000/html_undocumented?fn=gh_69088f1e3941_2020-04-15_2247493662_muyG396PLW.y.tar.gz,allmerged,2,0,1
5260,武漢+研究+劍橋大學+病毒,Wuhan + Research + Cambridge University + Virus,2020-04-17 1:40:57,https://hk.on.cc/hk/bkn/cnt/cnnews/20200416/bkn-20200416111016492-0416_00952_001.html?refer=hn1,allmerged,1,1,1
5259,罗斯福+中共+航母+病毒,Roosevelt + CCP + aircraft carrier + virus,2020-04-17 1:16:58,http://news.china.com.cn/2020-04/16/content_75936889.htm,allmerged,1,1,1
5258,建制派+失败+选举,Formed faction + failure + election,2020-04-17 0:52:42,http://www.chinanews.com/gj/2020/04-16/9158924.shtml,allmerged,1,1,1
5257,标志性+任总,Iconic + Ren Zong,2020-04-17 0:35:20,http://www.chinanews.com/gj/2020/04-16/9158924.shtml,allmerged,1,1,1
5256,皇帝+雾霾,Emperor + Haze,2020-04-17 0:17:15,https://www.sohu.com/a/388374348_484968?scm=1002.590044.0.28b5-4ab&spm=smpc.news-home.choice.3.1587045545745697U0kU,allmerged,1,1,1
5255,新冠病毒+洩露+武漢實驗室,New Crown Virus + Leakage + Wuhan Laboratory,2020-04-17 0:04:01,https://std.stheadline.com/instant/../instant/articles/detail/1248475/即時-中國-回應新冠病毒源於武漢實驗室-外交部發言人趙立堅-毫無科學根據,allmerged,1,1,1
5254,病毒+美國總統+特朗普+死亡人數,Virus + US President + Trump + death toll,2020-04-16 23:37:35,https://www.am730.com.hk/news/%E6%96%B0%E8%81%9E/%e3%80%90%e6%96%b0%e5%86%a0%e8%82%ba%e7%82%8e%e3%80%91%e5%85%a8%e7%90%83%e9%80%be13%e6%9f%93%e7%96%ab%e4%ba%a1-%e7%89%b9%e6%9c%97%e6%99%ae%ef%bc%9a%e7%be%8e%e5%9c%8b%e7%96%ab%e6%83%85%e9%ab%98%e5%b3%b0%e6%9c%9f%e5%b7%b2%e9%81%8e-215297,allmerged,1,1,1
5253,体制+俄罗斯+病毒+北京,System + Russia + Virus + Beijing,2020-04-16 23:19:11,http://www.chinanews.com/gj/2020/04-16/9159264.shtml,allmerged,1,1,1
5252,人傳人+向世衛+特朗普+病毒,People-to-Man + Towards WHO + Trump + Virus,2020-04-16 22:49:21,https://www.am730.com.hk/news/%E6%96%B0%E8%81%9E/%e7%89%b9%e6%9c%97%e6%99%ae%e7%85%9e%e5%81%9c%e8%b3%87%e5%8a%a9%e4%b8%96%e8%a1%9b-215254,allmerged,1,1,1
5251,俄羅斯+中共+蘇聯+外交部,Russia + Chinese Communist Party + Soviet Union + Ministry of Foreign Affairs,2020-04-16 22:11:03,https://www.am730.com.hk/column/%E6%96%B0%E8%81%9E/%e4%ba%9e%e9%9d%9e%e6%8b%89%e8%88%87%e4%b8%ad%e5%9c%8b-215263,allmerged,1,1,1
5250,外交+中共+聯合國+北京,Diplomacy + CCP + United Nations + Beijing,2020-04-16 21:49:46,https://www.am730.com.hk/column/%E6%96%B0%E8%81%9E/%e4%ba%9e%e9%9d%9e%e6%8b%89%e8%88%87%e4%b8%ad%e5%9c%8b-215263,allmerged,2,1,1
5249,政治局委員+美國國務院+楊潔篪+中方,Politburo member + US State Department + Yang Jiechi + Chinese,2020-04-16 21:14:00,https://news.rthk.hk/rthk/ch/component/k2/1520851-20200416.htm?spTabChangeable=0,allmerged,1,1,1
5248,首都+沙特+病毒+中东,Capital + Saudi Arabia + Virus + Middle East,2020-04-16 20:50:18,http://www.xinhuanet.com/world/2020-04/16/c_1125864411.htm,allmerged,1,1,1
5247,第一任+国母,First term + national mother,2020-04-16 20:21:41,http://world.people.com.cn/n1/2020/0416/c1002-31676567.html,allmerged,0,1,0
5246,第一任+国母,First term + national mother,2020-04-16 20:20:39,http://world.people.com.cn/n1/2020/0416/c1002-31676567.html,allmerged,1,1,1
5245,相信+背景+经济学者,Believe + background + economist,2020-04-16 20:03:56,http://www.china.com.cn/opinion/think/2020-04/16/content_75938453.htm,allmerged,1,1,1
5244,四散逃亡+冰涼防線+夢魘,Scattered escape + cold defense line + nightmare,2020-04-16 19:12:13,https://www.am730.com.hk/column/%E6%96%B0%E8%81%9E/%e3%80%8a%e7%84%a1%e7%9f%a5%e7%9a%84%e6%88%91%e3%80%81%e6%b4%bb%e5%9c%a8%e3%80%8c%e6%ad%a6%e8%82%ba%e3%80%8d%e6%99%82%e3%80%8b19-%e6%ad%90%e7%be%8e%e5%8f%aa%e6%9c%83%e8%a1%b0%e9%80%80%ef%bc%8c%e5%a4%a7%e8%95%ad%e6%a2%9d%e5%8d%bb%e5%9c%a8%e4%b8%ad%e5%9c%8b18-215278,allmerged,1,1,1
5243,白骨如山+歌舞昇平,Bone like a mountain + singing and dancing,2020-04-16 18:55:34,https://www.am730.com.hk/column/%E6%96%B0%E8%81%9E/%e3%80%8a%e7%84%a1%e7%9f%a5%e7%9a%84%e6%88%91%e3%80%81%e6%b4%bb%e5%9c%a8%e3%80%8c%e6%ad%a6%e8%82%ba%e3%80%8d%e6%99%82%e3%80%8b19-%e6%ad%90%e7%be%8e%e5%8f%aa%e6%9c%83%e8%a1%b0%e9%80%80%ef%bc%8c%e5%a4%a7%e8%95%ad%e6%a2%9d%e5%8d%bb%e5%9c%a8%e4%b8%ad%e5%9c%8b18-215278,allmerged,2,1,1
5242,发言人+模拟器,Spokesperson + simulator,2020-04-16 18:14:55,http://www.sohu.com/a/388525289_114778?spm=smpc.news-home.invest-news.5.1587045545745697U0kU,allmerged,1,1,1
5241,台灣+武漢+肺炎+中央,Taiwan + Wuhan + Pneumonia + Central,2020-04-16 17:59:45,https://www.passiontimes.hk/article/04-15-2020/61843,allmerged,1,1,1
5240,贸易战+支持特朗普,Trade war + support Trump,2020-04-16 17:43:12,http://wechatscope.jmsc.hku.hk:8000/html_undocumented?fn=gh_97e059b8f5ac_2020-04-15_2650731096_xEsaU8zdbC.y.tar.gz,allmerged,1,1,1
5239,干预香港+基本法+主席+立法会,Intervention in Hong Kong + Basic Law + Chairman + Legislative Council,2020-04-16 17:16:26,http://www.chinanews.com/ga/2020/04-16/9159298.shtml,allmerged,1,1,1
5238,习近平+黑天鹅+经济下行,Xi Jinping + Black Swan + Economic Downturn,2020-04-16 16:29:34,http://www.xinhuanet.com/politics/2020-04/15/c_1125861511.htm,allmerged,1,1,1
5237,黑天鹅+经济下行+总书记,Black Swan + Economic Downturn + General Secretary,2020-04-16 15:02:49,http://www.xinhuanet.com/politics/2020-04/15/c_1125861511.htm,allmerged,2,1,1
5236,基本法+中聯辦+一國兩制+主席,"Basic Law + Liaison Office + One Country, Two Systems + Chairman",2020-04-16 14:37:52,http://news.wenweipo.com/2020/04/16/IN2004160004.htm,allmerged,2,1,1
5235,被封+民主+推特账号+就是一个,Blocked + Democracy + Twitter account + is one,2020-04-16 13:17:22,http://wechatscope.jmsc.hku.hk:8000/html_undocumented?fn=wxid_3718957189212_2020-04-15_2666648968_VgOoLG0DQT.y.tar.gz,allmerged,1,1,1
5234,香港+干預+習近平,Hong Kong + intervention + Xi Jinping,2020-04-16 12:17:13,http://paper.wenweipo.com/2020/04/16/HK2004160008.htm,allmerged,1,1,1
